,SME_offers,SME,Social_clause,G_clause,G_criterion,G_weight,Price_weight,Award_price,Legal_status,Departement,Procedure_type,CPV,Framework,Advertising,Id_contract,Allotment,Month,Contract_type,SME_ratio,Other_offers,SIREN,Participation
1009654,0.0,0,0,0,0,0.0,60.0,12.396693005138824,73,22,open,43261000,0,34.0,23-1528,1,2023_January,Supplies,0.0,3.0,252203161,0
1035854,0.0,0,0,0,0,0.0,30.0,12.154779351142624,73,10,open,24000000,1,28.0,23-15295,1,2023_February,Supplies,0.0,1.0,200062107,0
1035855,0.0,0,0,0,0,0.0,30.0,12.584509081250419,73,10,open,24000000,1,28.0,23-15295,1,2023_February,Supplies,0.0,2.0,200062107,0
1035856,0.0,0,0,0,0,0.0,30.0,12.989974189358584,73,10,open,24000000,1,28.0,23-15295,1,2023_February,Supplies,0.0,1.0,200062107,0
1035857,0.0,0,0,0,0,0.0,30.0,12.072541252905651,73,10,open,24000000,1,28.0,23-15295,1,2023_February,Supplies,0.0,1.0,200062107,0
1035858,0.0,0,0,0,0,0.0,30.0,12.765688433465597,73,10,open,24000000,1,28.0,23-15295,1,2023_February,Supplies,0.0,1.0,200062107,0
1035859,0.0,0,0,0,0,0.0,30.0,12.70076888736628,73,10,open,24000000,1,28.0,23-15295,1,2023_February,Supplies,0.0,1.0,200062107,0
1035860,0.0,0,0,0,0,0.0,30.0,12.296827008798639,73,10,open,24000000,1,28.0,23-15295,1,2023_February,Supplies,0.0,3.0,200062107,0
427308,0.0,0,0,0,0,0.0,40.0,8.775119932315855,72,83,open,66515200,0,36.0,23-153182,1,2023_November,Services,0.0,1.0,218300630,0
427310,0.0,0,0,0,0,0.0,40.0,8.762489547371581,72,83,open,66516000,0,36.0,23-153182,1,2023_November,Services,0.0,1.0,218300630,0
427312,0.0,0,0,0,0,0.0,40.0,8.773694146384443,72,83,open,66514110,0,36.0,23-153182,1,2023_November,Services,0.0,1.0,218300630,0
427314,0.0,0,0,0,0,0.0,40.0,10.044292429127148,72,83,open,66512000,0,36.0,23-153182,1,2023_November,Services,0.0,2.0,218300630,0
977606,2.0,0,0,0,0,0.0,35.0,12.6306865724771,73,86,open,38511100,0,32.0,23-153252,0,2023_November,Supplies,0.6666666666666666,1.0,198600736,1
710015,3.0,1,0,1,0,0.0,20.0,12.206072645530174,72,74,open,31531000,1,29.0,23-154088,0,2023_November,Supplies,0.5,3.0,200063402,1
712558,2.0,0,0,1,1,10.0,50.0,13.458835614025542,72,74,open,30192000,1,37.0,23-154089,1,2023_November,Supplies,0.4,3.0,200063402,1
712559,2.0,0,0,1,1,10.0,50.0,13.122363377404328,72,74,open,39162110,1,37.0,23-154089,1,2023_November,Supplies,0.5,2.0,200063402,1
712560,1.0,0,0,1,1,10.0,50.0,13.081541382884074,72,74,open,22112000,1,37.0,23-154089,1,2023_November,Supplies,0.25,3.0,200063402,1
712561,2.0,1,0,1,1,10.0,50.0,12.89921982609012,72,74,open,39162110,1,37.0,23-154089,1,2023_November,Supplies,0.5,2.0,200063402,1
1035656,0.0,0,0,0,0,0.0,30.0,16.11809565095832,73,10,open,09000000,1,29.0,23-15425,0,2023_February,Supplies,0.0,2.0,200062107,0
195685,4.0,0,0,0,0,0.0,45.0,12.686113235539965,74,69,open,90923000,1,39.0,23-154468,1,2023_November,Services,0.4,6.0,130002223,1
195686,2.0,0,0,0,0,0.0,45.0,14.12743245758775,74,69,open,90923000,1,39.0,23-154468,1,2023_November,Services,0.3333333333333333,4.0,130002223,1
195687,2.0,0,0,0,0,0.0,45.0,14.417907745246207,74,69,open,90923000,1,39.0,23-154468,1,2023_November,Services,0.2857142857142857,5.0,130002223,1
195688,2.0,1,0,0,0,0.0,45.0,13.968396438269732,74,69,open,90923000,1,39.0,23-154468,1,2023_November,Services,0.3333333333333333,4.0,130002223,1
195689,2.0,0,0,0,0,0.0,45.0,13.068709404068695,74,69,open,90923000,1,39.0,23-154468,1,2023_November,Services,0.2857142857142857,5.0,130002223,1
195690,2.0,1,0,0,0,0.0,45.0,13.620774661138306,74,69,open,90923000,1,39.0,23-154468,1,2023_November,Services,0.3333333333333333,4.0,130002223,1
773040,0.0,0,0,0,0,0.0,100.0,14.508657738524219,73,14,open,32420000,0,32.0,23-154594,1,2023_November,Supplies,0.0,1.0,191414085,0
773041,0.0,0,0,0,0,0.0,100.0,14.508657738524219,73,14,open,32420000,0,32.0,23-154594,1,2023_November,Supplies,0.0,1.0,191414085,0
76760,2.0,0,0,0,0,0.0,40.0,12.898219325756536,99,69,open,80550000,1,25.0,23-154648,1,2023_November,Services,0.4,3.0,840183602,1
1041633,0.0,0,0,0,1,7.0,60.0,16.631944186718474,73,16,open,90500000,0,68.0,23-154663,1,2023_November,Services,0.0,3.0,251602660,0
772592,1.0,0,0,0,0,0.0,100.0,12.611537753638338,73,14,open,90520000,0,32.0,23-154676,1,2023_November,Services,0.3333333333333333,2.0,191414085,1
1041632,1.0,1,0,0,1,5.0,70.0,13.650599215987441,73,16,open,90523000,1,66.0,23-154734,1,2023_November,Services,0.5,1.0,251602660,1
402955,3.0,0,0,0,0,0.0,30.0,12.92391243868049,73,76,open,38511100,0,63.0,23-154845,0,2023_November,Supplies,0.6,2.0,197627623,1
1035861,0.0,0,0,0,0,0.0,30.0,15.60727002719233,73,10,negotiated,71000000,1,31.0,23-15490,1,2023_February,Services,0.0,7.0,200062107,0
795427,0.0,1,0,0,0,0.0,40.0,16.386021345044423,73,56,open,45221113,0,79.0,23-155039,0,2023_November,Works,0.0,3.0,200067932,0
591410,1.0,1,0,0,0,0.0,60.0,11.131101197021483,72,38,open,92300000,0,68.0,23-155054,0,2023_November,Services,0.5,1.0,213804743,1
821139,0.0,0,0,0,1,10.0,40.0,12.468436909997665,72,51,open,18100000,1,33.0,23-155090,1,2023_November,Supplies,0.0,6.0,215102120,0
821140,0.0,0,0,0,1,10.0,40.0,11.695247021764184,72,51,open,18100000,1,33.0,23-155090,1,2023_November,Supplies,0.0,3.0,215102120,0
821141,0.0,0,0,0,1,10.0,40.0,11.289781913656018,72,51,open,18830000,1,33.0,23-155090,1,2023_November,Supplies,0.0,4.0,215102120,0
821142,0.0,0,0,0,1,10.0,40.0,11.289781913656018,72,51,open,18143000,1,33.0,23-155090,1,2023_November,Supplies,0.0,3.0,215102120,0
821143,0.0,0,0,0,1,10.0,40.0,11.289781913656018,72,51,open,35200000,1,33.0,23-155090,1,2023_November,Supplies,0.0,3.0,215102120,0
821144,0.0,0,0,0,1,10.0,40.0,10.085809109330082,72,51,open,35200000,1,33.0,23-155090,1,2023_November,Supplies,0.0,2.0,215102120,0
1034685,0.0,0,0,0,0,0.0,70.0,12.793859310432293,72,10,open,14210000,1,57.0,23-155198,1,2023_November,Supplies,0.0,1.0,221000052,0
1034686,0.0,0,0,0,0,0.0,70.0,13.687677186454389,72,10,open,14210000,1,57.0,23-155198,1,2023_November,Supplies,0.0,2.0,221000052,0
1034687,0.0,0,0,0,0,0.0,60.0,13.963930563082547,72,10,open,34927100,1,57.0,23-155198,1,2023_November,Supplies,0.0,1.0,221000052,0
1034688,0.0,0,0,0,0,0.0,60.0,13.732128949025222,72,10,open,44113320,1,57.0,23-155198,1,2023_November,Supplies,0.0,3.0,221000052,0
1034689,0.0,0,0,0,0,0.0,60.0,13.235692062711331,72,10,open,14212210,1,57.0,23-155198,1,2023_November,Supplies,0.0,4.0,221000052,0
1034690,0.0,0,0,0,0,0.0,60.0,13.304684934198283,72,10,open,44113610,1,57.0,23-155198,1,2023_November,Supplies,0.0,2.0,221000052,0
806159,1.0,0,0,0,1,15.0,60.0,12.37184128898306,62,73,open,90910000,1,37.0,23-155373,0,2023_November,Services,0.3333333333333333,2.0,497643270,1
806150,1.0,0,0,0,1,5.0,60.0,13.589099173093294,62,73,open,71631000,0,37.0,23-155383,0,2023_November,Services,0.3333333333333333,2.0,497643270,1
684930,0.0,0,0,0,0,0.0,40.0,16.636889444373487,71,45,open,72250000,1,32.0,23-155395,0,2023_November,Services,0.0,3.0,174504308,0
1108937,0.0,0,0,0,0,0.0,40.0,9.818855161695424,72,08,open,66510000,0,34.0,23-155641,1,2023_November,Services,0.0,2.0,210803722,0
952885,1.0,1,0,1,1,20.0,35.0,10.928185952779153,72,25,open,15300000,1,28.0,23-155664,0,2023_November,Supplies,0.25,3.0,212500565,1
319871,1.0,1,1,1,0,0.0,100.0,15.449228119682356,72,33,negotiated,85312110,0,75.0,23-155714,0,2023_November,Services,0.3333333333333333,2.0,213300635,1
220959,6.0,1,0,1,1,6.0,40.0,13.997832114758229,72,92,open,71241000,1,30.0,23-155842,0,2023_November,Services,0.75,2.0,229200506,1
220960,6.0,0,0,1,1,6.0,40.0,13.997832114758229,72,92,open,71241000,1,30.0,23-155842,0,2023_November,Services,0.75,2.0,229200506,1
200222,0.0,0,0,0,0,0.0,80.0,12.89921982609012,73,13,open,31700000,1,96.0,23-155869,1,2023_November,Supplies,0.0,1.0,130015332,0
95983,8.0,1,0,0,0,0.0,30.0,10.915088464214607,71,75,open,79311200,0,31.0,23-155991,1,2023_November,Services,0.8888888888888888,1.0,110043015,1
95984,7.0,1,0,0,0,0.0,30.0,10.915088464214607,71,75,open,79311200,0,31.0,23-155991,1,2023_November,Services,0.875,1.0,110043015,1
154868,0.0,0,0,0,0,0.0,60.0,12.274576730913992,55,59,open,31625000,0,40.0,23-156357,1,2023_November,Supplies,0.0,4.0,075851014,0
154869,0.0,0,0,0,0,0.0,60.0,8.451694209183541,55,59,open,31625000,0,40.0,23-156357,1,2023_November,Supplies,0.0,4.0,075851014,0
437634,1.0,1,0,0,0,0.0,40.0,11.930582613843756,92,83,open,90500000,0,40.0,23-156436,0,2023_November,Services,0.5,1.0,414212753,1
907721,0.0,0,0,0,0,0.0,37.0,15.424948470398375,92,21,open,30163100,1,52.0,23-156491,1,2023_November,Supplies,0.0,3.0,822060596,0
635794,2.0,1,0,1,1,5.0,60.0,13.122363377404328,73,35,open,34928471,1,56.0,23-156553,0,2023_November,Supplies,0.6666666666666666,1.0,283503555,1
391807,1.0,0,0,1,1,25.0,60.0,11.407564949312402,72,91,open,39222100,0,52.0,23-156693,1,2023_November,Supplies,0.5,1.0,200083525,1
391808,1.0,1,0,1,1,25.0,60.0,9.903487552536127,72,91,open,39830000,0,52.0,23-156693,1,2023_November,Supplies,0.5,1.0,200083525,1
762122,4.0,1,0,0,0,0.0,40.0,12.24177757015095,73,17,open,51800000,0,55.0,23-156885,0,2023_November,Services,0.8,1.0,200041762,1
99245,1.0,0,1,1,1,10.0,70.0,13.815510557964274,65,78,open,98310000,1,33.0,23-156916,1,2023_November,Services,0.5,1.0,539099515,1
700888,0.0,0,0,1,0,0.0,100.0,16.32947920375814,73,29,negotiated,65000000,0,55.0,23-157190,0,2023_November,Services,0.0,3.0,242900751,0
916518,1.0,0,0,1,1,10.0,30.0,10.584055950889214,73,85,open,34144900,0,29.0,23-157379,0,2023_November,Supplies,0.25,3.0,248500621,1
917144,4.0,1,0,0,0,0.0,40.0,11.865517083471325,72,85,open,71420000,1,30.0,23-157471,0,2023_November,Services,0.5714285714285714,3.0,228500013,1
614165,0.0,0,0,0,0,0.0,45.0,14.375126345899696,73,68,open,90511000,0,33.0,23-157538,1,2023_November,Services,0.0,1.0,246800585,0
614166,0.0,0,0,0,0,0.0,45.0,14.71159858252091,73,68,open,90513000,0,33.0,23-157538,1,2023_November,Services,0.0,1.0,246800585,0
97209,2.0,1,1,0,0,0.0,30.0,12.89921982609012,73,75,open,48000000,0,33.0,23-157600,0,2023_November,Services,0.6666666666666666,1.0,197534704,1
1099076,0.0,0,0,0,0,0.0,40.0,13.199324418540456,73,52,open,72610000,1,33.0,23-157637,0,2023_November,Services,0.0,3.0,130007834,0
1098480,0.0,0,0,0,0,0.0,55.0,12.100712129872347,73,52,open,90919200,1,47.0,23-157653,1,2023_November,Services,0.0,5.0,130007834,0
1098481,0.0,0,0,0,0,0.0,55.0,12.206072645530174,73,52,open,90919200,1,47.0,23-157653,1,2023_November,Services,0.0,5.0,130007834,0
1098482,0.0,0,0,0,0,0.0,55.0,11.695247021764184,73,52,open,90919200,1,47.0,23-157653,1,2023_November,Services,0.0,5.0,130007834,0
915862,0.0,0,1,1,1,5.0,60.0,14.212146738877752,72,85,open,45112500,0,31.0,23-1577,1,2023_January,Works,0.0,4.0,228500013,0
915863,1.0,1,1,1,1,5.0,60.0,13.773357626056326,72,85,open,45220000,0,31.0,23-1577,1,2023_January,Works,0.2,4.0,228500013,1
264798,1.0,0,0,0,0,0.0,60.0,12.388394202324129,41,69,open,31527260,1,39.0,23-157817,1,2023_November,Supplies,0.5,1.0,844366914,1
264799,2.0,0,0,0,0,0.0,60.0,12.89921982609012,41,69,open,31527260,1,39.0,23-157817,1,2023_November,Supplies,0.6666666666666666,1.0,844366914,1
700363,0.0,0,0,1,0,0.0,100.0,13.839919227807695,73,29,negotiated,65000000,0,55.0,23-157996,0,2023_November,Services,0.0,2.0,242900751,0
153980,0.0,0,0,0,0,0.0,80.0,13.301346032932768,72,59,open,09310000,0,42.0,23-158077,0,2023_November,Supplies,0.0,2.0,215902792,0
930938,0.0,0,0,0,0,0.0,40.0,12.559416046035855,73,50,open,66515200,0,31.0,23-158445,1,2023_November,Services,0.0,1.0,200067205,0
930939,0.0,0,0,0,0,0.0,40.0,12.197425365337622,73,50,open,66516000,0,31.0,23-158445,1,2023_November,Services,0.0,2.0,200067205,0
930941,0.0,0,0,0,0,0.0,40.0,13.971281923770235,73,50,open,66514110,0,31.0,23-158445,1,2023_November,Services,0.0,1.0,200067205,0
930942,0.0,0,0,0,0,0.0,40.0,13.911104333915047,73,50,open,66512000,0,31.0,23-158445,1,2023_November,Services,0.0,5.0,200067205,0
930943,0.0,0,0,0,0,0.0,40.0,7.789682283428332,73,50,open,66513100,0,31.0,23-158445,1,2023_November,Services,0.0,4.0,200067205,0
151343,1.0,0,0,1,1,5.0,50.0,9.615805480084347,73,59,open,50710000,0,29.0,23-15845,1,2023_February,Services,0.3333333333333333,2.0,185911500,1
151344,1.0,0,0,1,1,5.0,50.0,9.615805480084347,73,59,open,50710000,0,29.0,23-15845,1,2023_February,Services,0.3333333333333333,2.0,185911500,1
151345,1.0,0,0,1,1,5.0,50.0,9.615805480084347,73,59,open,50710000,0,29.0,23-15845,1,2023_February,Services,0.3333333333333333,2.0,185911500,1
417241,0.0,0,0,1,0,0.0,40.0,12.360508998834593,72,76,open,34921100,0,40.0,23-158570,0,2023_November,Supplies,0.0,2.0,217604107,0
651610,6.0,0,0,1,1,5.0,25.0,12.89921982609012,73,57,open,80533100,1,47.0,23-158612,1,2023_November,Services,0.8571428571428571,1.0,200039865,1
917821,1.0,1,0,0,0,0.0,40.0,12.658780594335877,72,85,open,45112500,0,29.0,23-158696,1,2023_November,Works,0.5,1.0,228500013,1
917835,4.0,0,0,0,0,0.0,55.0,11.497220789587718,72,85,open,45432111,0,29.0,23-158696,1,2023_November,Works,0.8,1.0,228500013,1
917838,3.0,1,0,0,0,0.0,40.0,12.993182279937855,72,85,open,45311000,0,29.0,23-158696,1,2023_November,Works,0.75,1.0,228500013,1
417588,1.0,1,0,0,0,0.0,45.0,15.243426593774984,92,76,open,64200000,1,75.0,23-158707,0,2023_November,Services,0.3333333333333333,2.0,383599990,1
974674,2.0,0,0,1,1,5.0,35.0,11.52728181761223,73,86,open,15800000,0,40.0,23-158857,1,2023_November,Supplies,0.3333333333333333,4.0,198600348,1
974677,1.0,0,0,1,1,5.0,35.0,11.409528353904845,73,86,open,15800000,0,40.0,23-158857,1,2023_November,Supplies,0.3333333333333333,2.0,198600348,1
974678,1.0,0,0,1,1,5.0,35.0,9.973675709384828,73,86,open,15800000,0,40.0,23-158857,1,2023_November,Supplies,0.25,3.0,198600348,1
974679,1.0,0,0,1,1,5.0,35.0,10.193721366524478,73,86,open,15800000,0,40.0,23-158857,1,2023_November,Supplies,0.3333333333333333,2.0,198600348,1
974680,2.0,0,0,1,1,5.0,35.0,10.893956011273946,73,86,open,15800000,0,40.0,23-158857,1,2023_November,Supplies,0.4,3.0,198600348,1
974681,2.0,0,0,1,1,5.0,35.0,10.010132792582054,73,86,open,15800000,0,40.0,23-158857,1,2023_November,Supplies,0.3333333333333333,4.0,198600348,1
974682,2.0,0,0,1,1,5.0,35.0,11.404804141788063,73,86,open,15800000,0,40.0,23-158857,1,2023_November,Supplies,0.4,3.0,198600348,1
974665,1.0,0,0,1,1,5.0,35.0,11.847867245326201,73,86,open,15800000,0,40.0,23-158857,1,2023_November,Supplies,0.2,4.0,198600348,1
974670,1.0,0,0,1,1,5.0,35.0,11.794364263684173,73,86,open,15800000,0,40.0,23-158857,1,2023_November,Supplies,0.3333333333333333,2.0,198600348,1
1078844,2.0,1,0,1,1,5.0,50.0,14.125137080019451,73,94,open,42962200,0,61.0,23-158891,1,2023_November,Supplies,0.5,2.0,180067019,1
963442,0.0,0,0,0,0,0.0,40.0,13.329710824578775,55,72,open,45453100,1,28.0,23-159084,1,2023_November,Works,0.0,2.0,575850490,0
963443,0.0,0,0,0,0,0.0,40.0,10.973202986493744,55,72,open,45453100,1,28.0,23-159084,1,2023_November,Works,0.0,2.0,575850490,0
963444,0.0,0,0,0,0,0.0,40.0,11.588413199100172,55,72,open,45453100,1,28.0,23-159084,1,2023_November,Works,0.0,1.0,575850490,0
772708,3.0,0,0,0,1,5.0,70.0,12.388394202324129,72,14,open,39160000,1,38.0,23-159126,1,2023_November,Supplies,0.75,1.0,221401185,1
124100,0.0,0,0,0,0,0.0,40.0,13.880080328613575,72,59,open,50721000,0,34.0,23-159164,0,2023_November,Services,0.0,1.0,215901794,0
260349,1.0,0,0,0,1,15.0,50.0,15.38412647587812,72,69,open,77211500,0,32.0,23-159236,1,2023_November,Services,0.25,3.0,200046977,1
260350,2.0,1,0,0,1,15.0,50.0,15.38412647587812,72,69,open,77211500,0,32.0,23-159236,1,2023_November,Services,0.4,3.0,200046977,1
260352,1.0,0,0,0,1,15.0,50.0,15.38412647587812,72,69,open,77211500,0,32.0,23-159236,1,2023_November,Services,0.2,4.0,200046977,1
260353,1.0,0,0,0,1,15.0,50.0,15.38412647587812,72,69,open,77211500,0,32.0,23-159236,1,2023_November,Services,0.25,3.0,200046977,1
772715,0.0,0,0,1,1,10.0,30.0,13.997832114758229,72,14,open,66133000,0,42.0,23-159367,0,2023_November,Services,0.0,3.0,211407150,0
524282,1.0,1,0,1,0,0.0,50.0,11.695247021764184,54,06,open,30192000,1,39.0,23-159406,1,2023_November,Supplies,0.5,1.0,829190222,1
524283,2.0,1,0,1,0,0.0,50.0,11.289781913656018,54,06,open,30192700,1,39.0,23-159406,1,2023_November,Supplies,0.6666666666666666,1.0,829190222,1
524284,3.0,1,0,1,0,0.0,40.0,11.512925464970229,54,06,open,39100000,1,39.0,23-159406,1,2023_November,Supplies,0.6,2.0,829190222,1
815138,2.0,1,0,0,0,0.0,50.0,10.580022511040418,73,49,open,50532400,1,33.0,23-159433,0,2023_November,Services,0.6666666666666666,1.0,194909701,1
931672,0.0,0,1,1,0,0.0,30.0,15.315133604391168,73,50,open,66133000,1,31.0,23-159434,0,2023_November,Services,0.0,3.0,200066389,0
198793,1.0,1,1,1,1,10.0,50.0,14.508657738524219,72,83,open,45261000,1,32.0,23-159642,1,2023_November,Works,0.5,1.0,218300697,1
198794,5.0,0,1,1,0,0.0,40.0,14.508657738524219,72,83,open,45262660,1,32.0,23-159642,1,2023_November,Works,0.8333333333333334,1.0,218300697,1
734307,0.0,0,0,1,1,10.0,50.0,13.641157170819497,72,42,open,50721000,1,46.0,23-159898,0,2023_November,Services,0.0,2.0,214201873,0
712105,1.0,0,0,0,0,0.0,40.0,11.126968823250108,73,74,open,90500000,0,40.0,23-159962,1,2023_November,Services,0.5,1.0,247400682,1
712106,1.0,0,0,0,0,0.0,40.0,10.950666186089387,73,74,open,90500000,0,40.0,23-159962,1,2023_November,Services,0.5,1.0,247400682,1
712107,1.0,0,0,0,0,0.0,40.0,10.648562825956432,73,74,open,90500000,0,40.0,23-159962,1,2023_November,Services,0.5,1.0,247400682,1
712111,1.0,0,0,0,0,0.0,40.0,12.165500619765126,73,74,open,90500000,0,40.0,23-159962,1,2023_November,Services,0.5,1.0,247400682,1
712113,1.0,0,0,0,0,0.0,40.0,9.650915190531107,73,74,open,90500000,0,40.0,23-159962,1,2023_November,Services,0.5,1.0,247400682,1
712406,1.0,1,0,0,0,0.0,40.0,10.874701980906183,73,74,open,90500000,0,40.0,23-159963,1,2023_November,Services,0.5,1.0,247400682,1
712409,1.0,0,0,0,0,0.0,40.0,12.305501604234562,73,74,open,90500000,0,40.0,23-159963,1,2023_November,Services,0.5,1.0,247400682,1
712115,1.0,1,0,0,0,0.0,40.0,10.823331962609581,73,74,open,90500000,0,40.0,23-159964,1,2023_November,Services,0.5,1.0,247400682,1
712119,1.0,0,0,0,0,0.0,40.0,12.251963372295261,73,74,open,90500000,0,40.0,23-159964,1,2023_November,Services,0.5,1.0,247400682,1
712220,1.0,0,0,0,0,0.0,40.0,11.195471234184778,73,74,open,90500000,0,40.0,23-159965,1,2023_November,Services,0.5,1.0,247400682,1
712221,1.0,0,0,0,0,0.0,40.0,9.607773308387083,73,74,open,90500000,0,40.0,23-159965,1,2023_November,Services,0.5,1.0,247400682,1
712225,1.0,0,0,0,0,0.0,40.0,11.934263922234683,73,74,open,90500000,0,40.0,23-159965,1,2023_November,Services,0.5,1.0,247400682,1
712227,1.0,0,0,0,0,0.0,40.0,9.385972940619341,73,74,open,90500000,0,40.0,23-159965,1,2023_November,Services,0.5,1.0,247400682,1
789024,4.0,1,0,0,0,0.0,40.0,11.734307465664777,72,84,open,71420000,0,68.0,23-159998,0,2023_November,Services,0.8,1.0,218400356,1
435464,0.0,0,0,0,1,5.0,40.0,15.487486930246154,73,83,open,90511200,0,52.0,23-160071,0,2023_November,Services,0.0,2.0,200040202,0
340134,4.0,1,1,1,0,0.0,100.0,12.165250651009918,71,75,open,98341130,0,42.0,23-160083,0,2023_November,Services,0.8,1.0,110002011,1
720289,1.0,0,0,0,1,10.0,60.0,14.508657738524219,73,30,open,45316110,1,28.0,23-160147,1,2023_November,Works,0.5,1.0,200066918,1
720290,1.0,0,0,0,1,10.0,60.0,13.235692062711331,73,30,open,45316110,1,28.0,23-160147,1,2023_November,Works,0.5,1.0,200066918,1
720292,1.0,0,0,0,1,10.0,60.0,11.512925464970229,73,30,open,45316110,1,28.0,23-160147,1,2023_November,Works,0.5,1.0,200066918,1
720293,1.0,0,0,0,1,10.0,60.0,12.966878474563934,73,30,open,45316110,1,28.0,23-160147,1,2023_November,Works,0.5,1.0,200066918,1
720294,1.0,0,0,0,1,10.0,60.0,11.289781913656018,73,30,open,45316110,1,28.0,23-160147,1,2023_November,Works,0.5,1.0,200066918,1
339832,2.0,1,0,0,0,0.0,60.0,10.029899914890565,72,78,open,98310000,1,31.0,23-160332,1,2023_November,Services,0.6666666666666666,1.0,217803626,1
339833,1.0,0,0,0,0,0.0,60.0,9.729695317439894,72,78,open,98310000,1,31.0,23-160332,1,2023_November,Services,0.5,1.0,217803626,1
582289,3.0,0,1,1,0,0.0,40.0,12.89921982609012,73,38,open,71351810,1,31.0,23-160333,1,2023_November,Services,0.6,2.0,200040715,1
582290,3.0,1,1,1,0,0.0,40.0,12.89921982609012,73,38,open,71351810,1,31.0,23-160333,1,2023_November,Services,0.6,2.0,200040715,1
582291,3.0,1,1,1,0,0.0,40.0,13.081541382884074,73,38,open,71351810,1,31.0,23-160333,1,2023_November,Services,0.6,2.0,200040715,1
582292,3.0,0,1,1,0,0.0,40.0,12.89921982609012,73,38,open,71351810,1,31.0,23-160333,1,2023_November,Services,0.6,2.0,200040715,1
582293,3.0,1,1,1,0,0.0,40.0,12.100712129872347,73,38,open,71351810,1,31.0,23-160333,1,2023_November,Services,0.6,2.0,200040715,1
353837,5.0,1,1,1,0,0.0,100.0,12.197536314507888,71,75,open,98341130,0,30.0,23-160434,0,2023_November,Services,0.8333333333333334,1.0,110002011,1
1099044,0.0,0,0,0,0,0.0,45.0,9.903487552536127,72,52,open,35113100,1,27.0,23-160496,1,2023_November,Supplies,0.0,2.0,215203233,0
1035871,0.0,0,0,0,0,0.0,60.0,12.89921982609012,72,10,open,90610000,1,33.0,23-160510,1,2023_November,Services,0.0,2.0,221000052,0
1035872,0.0,0,0,0,0,0.0,60.0,11.512925464970229,72,10,open,90610000,1,33.0,23-160510,1,2023_November,Services,0.0,2.0,221000052,0
1035873,0.0,0,0,0,0,0.0,60.0,12.676076274775909,72,10,open,90610000,1,33.0,23-160510,1,2023_November,Services,0.0,2.0,221000052,0
323980,1.0,1,0,0,0,0.0,60.0,11.319735055611165,72,33,open,79824000,1,32.0,23-160532,0,2023_November,Services,0.5,1.0,223300013,1
94577,1.0,1,0,1,0,0.0,30.0,12.385055301058614,73,34,open,72212461,0,39.0,23-160541,0,2023_November,Services,0.5,1.0,180006025,1
952653,0.0,0,0,1,0,0.0,20.0,13.928839243271277,73,25,open,66133000,1,76.0,23-160558,0,2023_November,Services,0.0,2.0,262500564,0
712298,1.0,0,0,1,1,10.0,40.0,12.89921982609012,72,74,open,50720000,1,37.0,23-160682,0,2023_November,Services,0.3333333333333333,2.0,200053551,1
963409,2.0,1,0,1,0,0.0,100.0,14.28551418721001,72,72,open,39830000,0,42.0,23-160771,1,2023_November,Supplies,0.6666666666666666,1.0,227200029,1
